waktu,stasiun,AOD
2023-08-19 08:00:00,Jatinegara,0.2311999946832656
2023-08-19 08:00:00,Kelapa Gading Indah,0.228999987244606
2023-08-19 09:00:00,Slipi,0.3203999996185303
2023-08-19 09:00:00,Menteng,0.3278000056743622
2023-08-19 09:00:00,Jagakarsa,0.5997999906539917
2023-08-19 09:00:00,Jatinegara,0.3173999786376953
2023-08-19 09:00:00,Kelapa Gading Indah,0.214599996805191
2023-08-19 10:00:00,Slipi,
2023-08-19 10:00:00,Menteng,
2023-08-19 10:00:00,Jagakarsa,0.5065999627113342
2023-08-19 10:00:00,Jatinegara,
2023-08-19 10:00:00,Kelapa Gading Indah,0.4323999881744385
2023-08-19 11:00:00,Slipi,
2023-08-19 11:00:00,Menteng,
2023-08-19 11:00:00,Jagakarsa,0.9609999656677246
2023-08-19 11:00:00,Jatinegara,
2023-08-19 11:00:00,Kelapa Gading Indah,0.425599992275238
2023-08-19 12:00:00,Slipi,
2023-08-19 12:00:00,Menteng,
2023-08-19 12:00:00,Jagakarsa,
2023-08-19 12:00:00,Jatinegara,
2023-08-19 12:00:00,Kelapa Gading Indah,
2023-08-19 13:00:00,Slipi,
2023-08-19 13:00:00,Menteng,
2023-08-19 13:00:00,Jagakarsa,
2023-08-19 13:00:00,Jatinegara,
2023-08-19 13:00:00,Kelapa Gading Indah,
2023-08-19 14:00:00,Slipi,
2023-08-19 14:00:00,Menteng,
2023-08-19 14:00:00,Jagakarsa,
2023-08-19 14:00:00,Jatinegara,
2023-08-19 14:00:00,Kelapa Gading Indah,
2023-08-19 15:00:00,Slipi,
2023-08-19 15:00:00,Menteng,
2023-08-19 15:00:00,Jagakarsa,
2023-08-19 15:00:00,Jatinegara,
2023-08-19 15:00:00,Kelapa Gading Indah,0.6133999824523926
2023-08-19 16:00:00,Slipi,
2023-08-19 16:00:00,Menteng,
2023-08-19 16:00:00,Jagakarsa,
2023-08-19 16:00:00,Jatinegara,0.6638000011444092
2023-08-19 16:00:00,Kelapa Gading Indah,0.5424000024795532
2023-08-20 07:00:00,Slipi,
2023-08-20 07:00:00,Menteng,
2023-08-20 07:00:00,Jagakarsa,
2023-08-20 07:00:00,Jatinegara,
2023-08-20 07:00:00,Kelapa Gading Indah,
2023-08-20 08:00:00,Slipi,0.290800005197525
2023-08-20 08:00:00,Menteng,0.2687999904155731
2023-08-20 08:00:00,Jagakarsa,
2023-08-20 08:00:00,Jatinegara,0.298799991607666
2023-08-20 08:00:00,Kelapa Gading Indah,0.2629999816417694
2023-08-20 09:00:00,Slipi,0.3305999934673309
2023-08-20 09:00:00,Menteng,0.2903999984264374
2023-08-20 09:00:00,Jagakarsa,0.8479999899864197
2023-08-20 09:00:00,Jatinegara,0.3525999784469604
2023-08-20 09:00:00,Kelapa Gading Indah,0.2795999944210052
2023-08-20 10:00:00,Slipi,0.4842000007629394
2023-08-20 10:00:00,Menteng,0.3871999979019165
2023-08-20 10:00:00,Jagakarsa,0.8095999956130981
2023-08-20 10:00:00,Jatinegara,0.4623999893665313
2023-08-20 10:00:00,Kelapa Gading Indah,0.4157999753952026
2023-08-20 11:00:00,Slipi,0.561199963092804
2023-08-20 11:00:00,Menteng,0.4563999772071838
2023-08-20 11:00:00,Jagakarsa,
2023-08-20 11:00:00,Jatinegara,0.5153999924659729
2023-08-20 11:00:00,Kelapa Gading Indah,0.4025999903678894
2023-08-20 12:00:00,Slipi,
2023-08-20 12:00:00,Menteng,
2023-08-20 12:00:00,Jagakarsa,1.0634000301361084
2023-08-20 12:00:00,Jatinegara,
2023-08-20 12:00:00,Kelapa Gading Indah,0.3725999891757965
2023-08-20 13:00:00,Slipi,
2023-08-20 13:00:00,Menteng,
2023-08-20 13:00:00,Jagakarsa,
2023-08-20 13:00:00,Jatinegara,
2023-08-20 13:00:00,Kelapa Gading Indah,0.5072000026702881
2023-08-20 14:00:00,Slipi,
2023-08-20 14:00:00,Menteng,
2023-08-20 14:00:00,Jagakarsa,
2023-08-20 14:00:00,Jatinegara,
2023-08-20 14:00:00,Kelapa Gading Indah,
2023-08-20 15:00:00,Slipi,
2023-08-20 15:00:00,Menteng,
2023-08-20 15:00:00,Jagakarsa,
2023-08-20 15:00:00,Jatinegara,
2023-08-20 15:00:00,Kelapa Gading Indah,
2023-08-20 16:00:00,Slipi,
2023-08-20 16:00:00,Menteng,
2023-08-20 16:00:00,Jagakarsa,
2023-08-20 16:00:00,Jatinegara,
2023-08-20 16:00:00,Kelapa Gading Indah,
2023-08-21 07:00:00,Slipi,
2023-08-21 07:00:00,Menteng,
2023-08-21 07:00:00,Jagakarsa,
2023-08-21 07:00:00,Jatinegara,
2023-08-21 07:00:00,Kelapa Gading Indah,
2023-08-21 08:00:00,Slipi,0.3953999876976013
2023-08-21 08:00:00,Menteng,0.3497999906539917
2023-08-21 08:00:00,Jagakarsa,
2023-08-21 08:00:00,Jatinegara,0.2955999970436096
2023-08-21 08:00:00,Kelapa Gading Indah,0.3389999866485595
2023-08-21 09:00:00,Slipi,
2023-08-21 09:00:00,Menteng,
2023-08-21 09:00:00,Jagakarsa,0.9691999554634094
2023-08-21 09:00:00,Jatinegara,0.6985999941825867
2023-08-21 09:00:00,Kelapa Gading Indah,
2023-08-21 10:00:00,Slipi,
2023-08-21 10:00:00,Menteng,
2023-08-21 10:00:00,Jagakarsa,
2023-08-21 10:00:00,Jatinegara,
2023-08-21 10:00:00,Kelapa Gading Indah,
2023-08-21 11:00:00,Slipi,
2023-08-21 11:00:00,Menteng,
2023-08-21 11:00:00,Jagakarsa,
2023-08-21 11:00:00,Jatinegara,
2023-08-21 11:00:00,Kelapa Gading Indah,0.564799964427948
2023-08-21 12:00:00,Slipi,
2023-08-21 12:00:00,Menteng,
2023-08-21 12:00:00,Jagakarsa,
2023-08-21 12:00:00,Jatinegara,
2023-08-21 12:00:00,Kelapa Gading Indah,
2023-08-21 13:00:00,Slipi,
2023-08-21 13:00:00,Menteng,
2023-08-21 13:00:00,Jagakarsa,
2023-08-21 13:00:00,Jatinegara,
2023-08-21 13:00:00,Kelapa Gading Indah,0.9663999676704408
2023-08-21 14:00:00,Slipi,
2023-08-21 14:00:00,Menteng,
2023-08-21 14:00:00,Jagakarsa,
2023-08-21 14:00:00,Jatinegara,
2023-08-21 14:00:00,Kelapa Gading Indah,1.2364000082015991
2023-08-21 15:00:00,Slipi,
2023-08-21 15:00:00,Menteng,
2023-08-21 15:00:00,Jagakarsa,
2023-08-21 15:00:00,Jatinegara,
2023-08-21 15:00:00,Kelapa Gading Indah,
2023-08-21 16:00:00,Slipi,
2023-08-21 16:00:00,Menteng,
2023-08-21 16:00:00,Jagakarsa,
2023-08-21 16:00:00,Jatinegara,
2023-08-21 16:00:00,Kelapa Gading Indah,
2023-08-22 07:00:00,Slipi,
2023-08-22 07:00:00,Menteng,
2023-08-22 07:00:00,Jagakarsa,
2023-08-22 07:00:00,Jatinegara,
2023-08-22 07:00:00,Kelapa Gading Indah,
2023-08-22 08:00:00,Slipi,
2023-08-22 08:00:00,Menteng,0.2504000067710876
2023-08-22 08:00:00,Jagakarsa,
2023-08-22 08:00:00,Jatinegara,0.2556000053882599
2023-08-22 08:00:00,Kelapa Gading Indah,0.2705999910831451
2023-08-22 09:00:00,Slipi,0.324999988079071
2023-08-22 09:00:00,Menteng,0.2789999842643738
2023-08-22 09:00:00,Jagakarsa,0.6236000061035156
2023-08-22 09:00:00,Jatinegara,0.2891999781131744
2023-08-22 09:00:00,Kelapa Gading Indah,0.3087999820709228
2023-08-22 10:00:00,Slipi,1.070199966430664
2023-08-22 10:00:00,Menteng,
2023-08-22 10:00:00,Jagakarsa,0.5221999883651733
2023-08-22 10:00:00,Jatinegara,
2023-08-22 10:00:00,Kelapa Gading Indah,
2023-08-22 11:00:00,Slipi,
2023-08-22 11:00:00,Menteng,
2023-08-22 11:00:00,Jagakarsa,
2023-08-22 11:00:00,Jatinegara,
2023-08-22 11:00:00,Kelapa Gading Indah,
2023-08-22 12:00:00,Slipi,
2023-08-22 12:00:00,Menteng,
2023-08-22 12:00:00,Jagakarsa,
2023-08-22 12:00:00,Jatinegara,
2023-08-22 12:00:00,Kelapa Gading Indah,
2023-08-22 13:00:00,Slipi,
2023-08-22 13:00:00,Menteng,
2023-08-22 13:00:00,Jagakarsa,
2023-08-22 13:00:00,Jatinegara,
2023-08-22 13:00:00,Kelapa Gading Indah,
2023-08-22 14:00:00,Slipi,
2023-08-22 14:00:00,Menteng,
2023-08-22 14:00:00,Jagakarsa,
2023-08-22 14:00:00,Jatinegara,
2023-08-22 14:00:00,Kelapa Gading Indah,
2023-08-22 15:00:00,Slipi,
2023-08-22 15:00:00,Menteng,
2023-08-22 15:00:00,Jagakarsa,
2023-08-22 15:00:00,Jatinegara,
2023-08-22 15:00:00,Kelapa Gading Indah,
2023-08-22 16:00:00,Slipi,
2023-08-22 16:00:00,Menteng,
2023-08-22 16:00:00,Jagakarsa,
2023-08-22 16:00:00,Jatinegara,
2023-08-22 16:00:00,Kelapa Gading Indah,0.3739999830722809
2023-08-23 07:00:00,Slipi,
2023-08-23 07:00:00,Menteng,
2023-08-23 07:00:00,Jagakarsa,
2023-08-23 07:00:00,Jatinegara,
2023-08-23 07:00:00,Kelapa Gading Indah,
2023-08-23 08:00:00,Slipi,0.4211999773979187
2023-08-23 08:00:00,Menteng,
2023-08-23 08:00:00,Jagakarsa,
2023-08-23 08:00:00,Jatinegara,0.3571999967098236
2023-08-23 08:00:00,Kelapa Gading Indah,0.3391999900341034
2023-08-23 09:00:00,Slipi,0.3845999836921692
2023-08-23 09:00:00,Menteng,0.3335999846458435
2023-08-23 09:00:00,Jagakarsa,0.6643999814987183
2023-08-23 09:00:00,Jatinegara,0.3039999902248382
2023-08-23 09:00:00,Kelapa Gading Indah,0.3172000050544739
2023-08-23 10:00:00,Slipi,0.5831999778747559
2023-08-23 10:00:00,Menteng,0.4596000015735626
2023-08-23 10:00:00,Jagakarsa,0.4307999908924103
2023-08-23 10:00:00,Jatinegara,0.4757999777793884
2023-08-23 10:00:00,Kelapa Gading Indah,0.6283999681472778
2023-08-23 11:00:00,Slipi,
2023-08-23 11:00:00,Menteng,
2023-08-23 11:00:00,Jagakarsa,
2023-08-23 11:00:00,Jatinegara,
2023-08-23 11:00:00,Kelapa Gading Indah,
2023-08-23 12:00:00,Slipi,
2023-08-23 12:00:00,Menteng,
2023-08-23 12:00:00,Jagakarsa,
2023-08-23 12:00:00,Jatinegara,
2023-08-23 12:00:00,Kelapa Gading Indah,
2023-08-23 13:00:00,Slipi,
2023-08-23 13:00:00,Menteng,
2023-08-23 13:00:00,Jagakarsa,
2023-08-23 13:00:00,Jatinegara,
2023-08-23 13:00:00,Kelapa Gading Indah,1.0585999488830566
2023-08-23 14:00:00,Slipi,
2023-08-23 14:00:00,Menteng,
2023-08-23 14:00:00,Jagakarsa,
2023-08-23 14:00:00,Jatinegara,
2023-08-23 14:00:00,Kelapa Gading Indah,
2023-08-23 15:00:00,Slipi,
2023-08-23 15:00:00,Menteng,
2023-08-23 15:00:00,Jagakarsa,
2023-08-23 15:00:00,Jatinegara,
2023-08-23 15:00:00,Kelapa Gading Indah,0.4449999928474426
2023-08-23 16:00:00,Slipi,0.3655999898910522
2023-08-23 16:00:00,Menteng,0.2981999814510345
2023-08-23 16:00:00,Jagakarsa,
2023-08-23 16:00:00,Jatinegara,0.2585999965667724
2023-08-23 16:00:00,Kelapa Gading Indah,0.2569999992847442
2023-08-24 07:00:00,Slipi,
2023-08-24 07:00:00,Menteng,
2023-08-24 07:00:00,Jagakarsa,
2023-08-24 07:00:00,Jatinegara,
2023-08-24 07:00:00,Kelapa Gading Indah,
2023-08-24 08:00:00,Slipi,0.2089999914169311
2023-08-24 08:00:00,Menteng,0.2078000009059906
2023-08-24 08:00:00,Jagakarsa,0.2996000051498413
2023-08-24 08:00:00,Jatinegara,0.2091999948024749
2023-08-24 08:00:00,Kelapa Gading Indah,0.2335999906063079
2023-08-24 09:00:00,Slipi,0.3019999861717224
2023-08-24 09:00:00,Menteng,0.2561999857425689
2023-08-24 09:00:00,Jagakarsa,0.704800009727478
2023-08-24 09:00:00,Jatinegara,0.2391999959945678
2023-08-24 09:00:00,Kelapa Gading Indah,0.2680000066757202
2023-08-24 10:00:00,Slipi,0.437199980020523
2023-08-24 10:00:00,Menteng,0.3741999864578247
2023-08-24 10:00:00,Jagakarsa,0.4203999936580658
2023-08-24 10:00:00,Jatinegara,0.4208000004291534
2023-08-24 10:00:00,Kelapa Gading Indah,0.3255999982357025
2023-08-24 11:00:00,Slipi,0.3845999836921692
2023-08-24 11:00:00,Menteng,0.3273999989032745
2023-08-24 11:00:00,Jagakarsa,0.5357999801635742
2023-08-24 11:00:00,Jatinegara,0.3553999960422516
2023-08-24 11:00:00,Kelapa Gading Indah,0.2793999910354614
2023-08-24 12:00:00,Slipi,0.5220000147819519
2023-08-24 12:00:00,Menteng,0.5073999762535095
2023-08-24 12:00:00,Jagakarsa,
2023-08-24 12:00:00,Jatinegara,0.4443999826908111
2023-08-24 12:00:00,Kelapa Gading Indah,0.3035999834537506
2023-08-24 13:00:00,Slipi,0.4861999750137329
2023-08-24 13:00:00,Menteng,0.4037999808788299
2023-08-24 13:00:00,Jagakarsa,0.9544000029563904
2023-08-24 13:00:00,Jatinegara,0.4483999907970428
2023-08-24 13:00:00,Kelapa Gading Indah,0.193800002336502
2023-08-24 14:00:00,Slipi,
2023-08-24 14:00:00,Menteng,0.4192000031471252
2023-08-24 14:00:00,Jagakarsa,
2023-08-24 14:00:00,Jatinegara,
2023-08-24 14:00:00,Kelapa Gading Indah,0.3664000034332275
2023-08-24 15:00:00,Slipi,0.4511999785900116
2023-08-24 15:00:00,Menteng,0.3353999853134155
2023-08-24 15:00:00,Jagakarsa,
2023-08-24 15:00:00,Jatinegara,
2023-08-24 15:00:00,Kelapa Gading Indah,0.3789999783039093
2023-08-24 16:00:00,Slipi,0.2608000040054321
2023-08-24 16:00:00,Menteng,0.2149999886751175
2023-08-24 16:00:00,Jagakarsa,
2023-08-24 16:00:00,Jatinegara,0.2097999900579452
2023-08-24 16:00:00,Kelapa Gading Indah,0.17739999294281
2023-08-25 07:00:00,Slipi,
2023-08-25 07:00:00,Menteng,
2023-08-25 07:00:00,Jagakarsa,
2023-08-25 07:00:00,Jatinegara,
2023-08-25 07:00:00,Kelapa Gading Indah,
2023-08-25 08:00:00,Slipi,
2023-08-25 08:00:00,Menteng,0.3461999893188476
2023-08-25 08:00:00,Jagakarsa,0.7626000046730042
2023-08-25 08:00:00,Jatinegara,0.3030000030994415
2023-08-25 08:00:00,Kelapa Gading Indah,0.298799991607666
2023-08-25 09:00:00,Slipi,0.3987999856472015
2023-08-25 09:00:00,Menteng,0.3398000001907348
2023-08-25 09:00:00,Jagakarsa,
2023-08-25 09:00:00,Jatinegara,0.3097999989986419
2023-08-25 09:00:00,Kelapa Gading Indah,0.363999992609024
2023-08-25 10:00:00,Slipi,0.6327999830245972
2023-08-25 10:00:00,Menteng,0.616599977016449
2023-08-25 10:00:00,Jagakarsa,0.5460000038146973
2023-08-25 10:00:00,Jatinegara,0.6728000044822693
2023-08-25 10:00:00,Kelapa Gading Indah,0.4842000007629394
2023-08-25 11:00:00,Slipi,
2023-08-25 11:00:00,Menteng,
2023-08-25 11:00:00,Jagakarsa,0.7655999660491943
2023-08-25 11:00:00,Jatinegara,0.7148000001907349
2023-08-25 11:00:00,Kelapa Gading Indah,0.6204000115394592
2023-08-25 12:00:00,Slipi,
2023-08-25 12:00:00,Menteng,
2023-08-25 12:00:00,Jagakarsa,
2023-08-25 12:00:00,Jatinegara,
2023-08-25 12:00:00,Kelapa Gading Indah,0.7185999751091003
2023-08-25 13:00:00,Slipi,0.9138000011444092
2023-08-25 13:00:00,Menteng,0.9009999632835388
2023-08-25 13:00:00,Jagakarsa,
2023-08-25 13:00:00,Jatinegara,
2023-08-25 13:00:00,Kelapa Gading Indah,0.7401999831199646
2023-08-25 14:00:00,Slipi,0.9187999963760376
2023-08-25 14:00:00,Menteng,0.7799999713897705
2023-08-25 14:00:00,Jagakarsa,
2023-08-25 14:00:00,Jatinegara,
2023-08-25 14:00:00,Kelapa Gading Indah,
2023-08-25 15:00:00,Slipi,1.0537999868392944
2023-08-25 15:00:00,Menteng,
2023-08-25 15:00:00,Jagakarsa,
2023-08-25 15:00:00,Jatinegara,
2023-08-25 15:00:00,Kelapa Gading Indah,0.5113999843597412
2023-08-25 16:00:00,Slipi,
2023-08-25 16:00:00,Menteng,0.7759999632835388
2023-08-25 16:00:00,Jagakarsa,
2023-08-25 16:00:00,Jatinegara,0.6943999528884888
2023-08-25 16:00:00,Kelapa Gading Indah,0.5841999650001526
2023-08-26 07:00:00,Slipi,
2023-08-26 07:00:00,Menteng,
2023-08-26 07:00:00,Jagakarsa,
2023-08-26 07:00:00,Jatinegara,
2023-08-26 07:00:00,Kelapa Gading Indah,
2023-08-26 08:00:00,Slipi,
2023-08-26 08:00:00,Menteng,
2023-08-26 08:00:00,Jagakarsa,
2023-08-26 08:00:00,Jatinegara,
2023-08-26 08:00:00,Kelapa Gading Indah,
2023-08-26 09:00:00,Slipi,
2023-08-26 09:00:00,Menteng,
2023-08-26 09:00:00,Jagakarsa,
2023-08-26 09:00:00,Jatinegara,
2023-08-26 09:00:00,Kelapa Gading Indah,
2023-08-26 10:00:00,Slipi,
2023-08-26 10:00:00,Menteng,
2023-08-26 10:00:00,Jagakarsa,
2023-08-26 10:00:00,Jatinegara,
2023-08-26 10:00:00,Kelapa Gading Indah,1.3514000177383425
2023-08-26 11:00:00,Slipi,
2023-08-26 11:00:00,Menteng,
2023-08-26 11:00:00,Jagakarsa,
2023-08-26 11:00:00,Jatinegara,
2023-08-26 11:00:00,Kelapa Gading Indah,
2023-08-26 12:00:00,Slipi,
2023-08-26 12:00:00,Menteng,
2023-08-26 12:00:00,Jagakarsa,
2023-08-26 12:00:00,Jatinegara,
2023-08-26 12:00:00,Kelapa Gading Indah,
2023-08-26 13:00:00,Slipi,
2023-08-26 13:00:00,Menteng,
2023-08-26 13:00:00,Jagakarsa,
2023-08-26 13:00:00,Jatinegara,
2023-08-26 13:00:00,Kelapa Gading Indah,0.6800000071525574
2023-08-26 14:00:00,Slipi,
2023-08-26 14:00:00,Menteng,
2023-08-26 14:00:00,Jagakarsa,
2023-08-26 14:00:00,Jatinegara,
2023-08-26 14:00:00,Kelapa Gading Indah,0.7414000034332275
2023-08-26 15:00:00,Slipi,1.1416000127792358
2023-08-26 15:00:00,Menteng,1.034600019454956
2023-08-26 15:00:00,Jagakarsa,
2023-08-26 15:00:00,Jatinegara,0.9745999574661256
2023-08-26 15:00:00,Kelapa Gading Indah,0.7709999680519104
2023-08-26 16:00:00,Slipi,
2023-08-26 16:00:00,Menteng,
2023-08-26 16:00:00,Jagakarsa,
2023-08-26 16:00:00,Jatinegara,0.8015999794006348
2023-08-26 16:00:00,Kelapa Gading Indah,
2023-08-27 07:00:00,Slipi,
2023-08-27 07:00:00,Menteng,
2023-08-27 07:00:00,Jagakarsa,
2023-08-27 07:00:00,Jatinegara,
2023-08-27 07:00:00,Kelapa Gading Indah,
2023-08-27 08:00:00,Slipi,
2023-08-27 08:00:00,Menteng,
2023-08-27 08:00:00,Jagakarsa,0.8651999831199646
2023-08-27 08:00:00,Jatinegara,1.1167999505996704
2023-08-27 08:00:00,Kelapa Gading Indah,
2023-08-27 09:00:00,Slipi,
2023-08-27 09:00:00,Menteng,
2023-08-27 09:00:00,Jagakarsa,1.0867999792099
2023-08-27 09:00:00,Jatinegara,
2023-08-27 09:00:00,Kelapa Gading Indah,
2023-08-27 10:00:00,Slipi,
2023-08-27 10:00:00,Menteng,
2023-08-27 10:00:00,Jagakarsa,
2023-08-27 10:00:00,Jatinegara,
2023-08-27 10:00:00,Kelapa Gading Indah,
2023-08-27 11:00:00,Slipi,
2023-08-27 11:00:00,Menteng,
2023-08-27 11:00:00,Jagakarsa,
2023-08-27 11:00:00,Jatinegara,
2023-08-27 11:00:00,Kelapa Gading Indah,
2023-08-27 12:00:00,Slipi,
2023-08-27 12:00:00,Menteng,
2023-08-27 12:00:00,Jagakarsa,
2023-08-27 12:00:00,Jatinegara,
2023-08-27 12:00:00,Kelapa Gading Indah,
2023-08-27 13:00:00,Slipi,
2023-08-27 13:00:00,Menteng,
2023-08-27 13:00:00,Jagakarsa,
2023-08-27 13:00:00,Jatinegara,
2023-08-27 13:00:00,Kelapa Gading Indah,
2023-08-27 14:00:00,Slipi,1.778599977493286
2023-08-27 14:00:00,Menteng,
2023-08-27 14:00:00,Jagakarsa,
2023-08-27 14:00:00,Jatinegara,
2023-08-27 14:00:00,Kelapa Gading Indah,1.5823999643325806
2023-08-27 15:00:00,Slipi,
2023-08-27 15:00:00,Menteng,
2023-08-27 15:00:00,Jagakarsa,
2023-08-27 15:00:00,Jatinegara,
2023-08-27 15:00:00,Kelapa Gading Indah,
2023-08-27 16:00:00,Slipi,
2023-08-27 16:00:00,Menteng,
2023-08-27 16:00:00,Jagakarsa,
2023-08-27 16:00:00,Jatinegara,
2023-08-27 16:00:00,Kelapa Gading Indah,
2023-08-28 07:00:00,Slipi,
2023-08-28 07:00:00,Menteng,
2023-08-28 07:00:00,Jagakarsa,
2023-08-28 07:00:00,Jatinegara,
2023-08-28 07:00:00,Kelapa Gading Indah,
2023-08-28 08:00:00,Slipi,
2023-08-28 08:00:00,Menteng,
2023-08-28 08:00:00,Jagakarsa,
2023-08-28 08:00:00,Jatinegara,
2023-08-28 08:00:00,Kelapa Gading Indah,
2023-08-28 09:00:00,Slipi,
2023-08-28 09:00:00,Menteng,
2023-08-28 09:00:00,Jagakarsa,
2023-08-28 09:00:00,Jatinegara,
2023-08-28 09:00:00,Kelapa Gading Indah,
2023-08-28 10:00:00,Slipi,
2023-08-28 10:00:00,Menteng,
2023-08-28 10:00:00,Jagakarsa,
2023-08-28 10:00:00,Jatinegara,
2023-08-28 10:00:00,Kelapa Gading Indah,
2023-08-28 11:00:00,Slipi,1.4025999307632446
2023-08-28 11:00:00,Menteng,
2023-08-28 11:00:00,Jagakarsa,1.1654000282287598
2023-08-28 11:00:00,Jatinegara,0.8817999958992004
2023-08-28 11:00:00,Kelapa Gading Indah,
2023-08-28 12:00:00,Slipi,
2023-08-28 12:00:00,Menteng,
2023-08-28 12:00:00,Jagakarsa,
2023-08-28 12:00:00,Jatinegara,
2023-08-28 12:00:00,Kelapa Gading Indah,
2023-08-28 13:00:00,Slipi,
2023-08-28 13:00:00,Menteng,
2023-08-28 13:00:00,Jagakarsa,
2023-08-28 13:00:00,Jatinegara,
2023-08-28 13:00:00,Kelapa Gading Indah,
2023-08-28 14:00:00,Slipi,1.003600001335144
2023-08-28 14:00:00,Menteng,
2023-08-28 14:00:00,Jagakarsa,
2023-08-28 14:00:00,Jatinegara,
2023-08-28 14:00:00,Kelapa Gading Indah,
2023-08-28 15:00:00,Slipi,1.1033999919891355
2023-08-28 15:00:00,Menteng,
2023-08-28 15:00:00,Jagakarsa,
2023-08-28 15:00:00,Jatinegara,
2023-08-28 15:00:00,Kelapa Gading Indah,0.7059999704360962
2023-08-28 16:00:00,Slipi,
2023-08-28 16:00:00,Menteng,
2023-08-28 16:00:00,Jagakarsa,
2023-08-28 16:00:00,Jatinegara,
2023-08-28 16:00:00,Kelapa Gading Indah,
2023-08-29 07:00:00,Slipi,
2023-08-29 07:00:00,Menteng,
2023-08-29 07:00:00,Jagakarsa,
2023-08-29 07:00:00,Jatinegara,
2023-08-29 07:00:00,Kelapa Gading Indah,
2023-08-29 08:00:00,Slipi,0.2699999809265136
2023-08-29 08:00:00,Menteng,0.2491999864578247
2023-08-29 08:00:00,Jagakarsa,0.3015999794006347
2023-08-29 08:00:00,Jatinegara,0.2732000052928924
2023-08-29 08:00:00,Kelapa Gading Indah,0.2211999893188476
2023-08-29 09:00:00,Slipi,0.2187999933958053
2023-08-29 09:00:00,Menteng,0.1656000018119812
2023-08-29 09:00:00,Jagakarsa,0.620199978351593
2023-08-29 09:00:00,Jatinegara,0.3069999814033508
2023-08-29 09:00:00,Kelapa Gading Indah,0.2251999974250793
2023-08-29 10:00:00,Slipi,
2023-08-29 10:00:00,Menteng,
2023-08-29 10:00:00,Jagakarsa,0.8511999845504761
2023-08-29 10:00:00,Jatinegara,
2023-08-29 10:00:00,Kelapa Gading Indah,
2023-08-29 11:00:00,Slipi,
2023-08-29 11:00:00,Menteng,
2023-08-29 11:00:00,Jagakarsa,
2023-08-29 11:00:00,Jatinegara,
2023-08-29 11:00:00,Kelapa Gading Indah,
2023-08-29 12:00:00,Slipi,
2023-08-29 12:00:00,Menteng,
2023-08-29 12:00:00,Jagakarsa,
2023-08-29 12:00:00,Jatinegara,
2023-08-29 12:00:00,Kelapa Gading Indah,0.4281999766826629
2023-08-29 13:00:00,Slipi,0.9047999978065492
2023-08-29 13:00:00,Menteng,
2023-08-29 13:00:00,Jagakarsa,
2023-08-29 13:00:00,Jatinegara,
2023-08-29 13:00:00,Kelapa Gading Indah,0.5997999906539917
2023-08-29 14:00:00,Slipi,
2023-08-29 14:00:00,Menteng,0.5198000073432922
2023-08-29 14:00:00,Jagakarsa,
2023-08-29 14:00:00,Jatinegara,
2023-08-29 14:00:00,Kelapa Gading Indah,0.5281999707221985
2023-08-29 15:00:00,Slipi,0.8297999501228333
2023-08-29 15:00:00,Menteng,0.7073999643325806
2023-08-29 15:00:00,Jagakarsa,1.2245999574661257
2023-08-29 15:00:00,Jatinegara,0.6211999654769897
2023-08-29 15:00:00,Kelapa Gading Indah,0.4019999802112579
2023-08-29 16:00:00,Slipi,
2023-08-29 16:00:00,Menteng,
2023-08-29 16:00:00,Jagakarsa,
2023-08-29 16:00:00,Jatinegara,
2023-08-29 16:00:00,Kelapa Gading Indah,
2023-08-30 07:00:00,Slipi,
2023-08-30 07:00:00,Menteng,
2023-08-30 07:00:00,Jagakarsa,
2023-08-30 07:00:00,Jatinegara,
2023-08-30 07:00:00,Kelapa Gading Indah,
2023-08-30 08:00:00,Slipi,0.2386000007390976
2023-08-30 08:00:00,Menteng,0.2317999899387359
2023-08-30 08:00:00,Jagakarsa,
2023-08-30 08:00:00,Jatinegara,0.2223999947309494
2023-08-30 08:00:00,Kelapa Gading Indah,0.1985999941825866
2023-08-30 09:00:00,Slipi,
2023-08-30 09:00:00,Menteng,
2023-08-30 09:00:00,Jagakarsa,0.7513999938964844
2023-08-30 09:00:00,Jatinegara,
2023-08-30 09:00:00,Kelapa Gading Indah,
2023-08-30 10:00:00,Slipi,
2023-08-30 10:00:00,Menteng,
2023-08-30 10:00:00,Jagakarsa,0.459199994802475
2023-08-30 10:00:00,Jatinegara,
2023-08-30 10:00:00,Kelapa Gading Indah,
2023-08-30 11:00:00,Slipi,
2023-08-30 11:00:00,Menteng,
2023-08-30 11:00:00,Jagakarsa,
2023-08-30 11:00:00,Jatinegara,
2023-08-30 11:00:00,Kelapa Gading Indah,0.4736000001430511
2023-08-30 12:00:00,Slipi,
2023-08-30 12:00:00,Menteng,
2023-08-30 12:00:00,Jagakarsa,
2023-08-30 12:00:00,Jatinegara,
2023-08-30 12:00:00,Kelapa Gading Indah,
2023-08-30 13:00:00,Slipi,
2023-08-30 13:00:00,Menteng,0.3373999893665313
2023-08-30 13:00:00,Jagakarsa,
2023-08-30 13:00:00,Jatinegara,
2023-08-30 13:00:00,Kelapa Gading Indah,
2023-08-30 14:00:00,Slipi,0.6337999701499939
2023-08-30 14:00:00,Menteng,
2023-08-30 14:00:00,Jagakarsa,
2023-08-30 14:00:00,Jatinegara,
2023-08-30 14:00:00,Kelapa Gading Indah,
2023-08-30 15:00:00,Slipi,
2023-08-30 15:00:00,Menteng,0.8449999690055847
